Species Name,Invasive,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2005,Observations_2006,Observations_2007,Observations_2008,Observations_2009,Observations_2010,Observations_2011,Observations_2012,Observations_2013,Observations_2014,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023,Observations_2024
Dryopteris carthusiana,0,85424377,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Dryopteris,1,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,0,0,0,0
Xestobium rufovillosum,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Anobiidae,Xestobium,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autographa gamma,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Autographa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Carex leporina,0,5717210,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palomena prasina,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Palomena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Geranium dissectum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cydonia oblonga,0,61611931,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cydonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Eristalis pertinax,0,152281614,Least Concern,Stable,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eristalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Centaurea scabiosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraxinus excelsior,0,67807718,Near Threatened,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,0,0,0,2,3,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0
Corvus corone,0,264543876,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,2,1,0,0
Datura stramonium,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Datura,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sylvia communis,0,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Accipiter nisus,0,210499136,Least Concern,Unknown,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Potentilla reptans,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyanistes caeruleus,0,264532201,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,0,0,0,0,0,0,0,0,14,11,0,0,1,0,1,0,2,4,0,0
Picus viridis,0,264587872,Least Concern,Stable,Animalia,Chordata,Aves,Piciformes,Picidae,Picus,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,2,1,0,0
Geotrupes spiniger,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Geotrupidae,Geotrupes,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sus scrofa,1,215861797,Least Concern,Increasing,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Sympetrum striolatum,0,208822454,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Epilobium montanum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lissotriton vulgaris,0,229006372,Least Concern,Stable,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Asplenium ruta-muraria,0,83504118,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verbascum thapsus,1,2766139,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Verbascum,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vespa crabro,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
Prunus cerasifera,0,19401052,Data Deficient,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Alopecurus myosuroides,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Alopecurus,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Digitaria sanguinalis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Digitaria,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columba livia,1,166230154,Least Concern,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Oniscus asellus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Malacostraca,Isopoda,Oniscidae,Oniscus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Callitriche stagnalis,0,42336259,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Callitriche,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Achillea filipendulina,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
Galium aparine,0,2765924,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,0,0,0,2,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
Apis mellifera,0,42463665,Data Deficient,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Typha latifolia,1,84300723,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coccinella septempunctata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bromus hordeaceus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geum urbanum,0,2765446,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Geum,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Pterostichus oblongopunctatus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Pterostichus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Himacerus major,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Nabidae,Himacerus,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erithacus rubecula,0,166350059,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,0,0,0,0,0,0,0,0,12,8,1,0,1,1,1,0,5,4,0,0
Fallopia baldschuanica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Fallopia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scrophularia nodosa,0,2766029,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Scrophularia,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Castanea sativa,0,67740523,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Castanea,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Vicia sepium,0,1429075,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paris quadrifolia,0,2764379,Least Concern,Decreasing,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Paris,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Arctium minus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Arctium,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motacilla flava,0,221311302,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Coremacera marginata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Sciomyzidae,Coremacera,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parus major,0,264577711,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,0,0,0,0,0,0,0,0,10,13,0,0,1,1,0,0,3,4,0,0
Holcus lanatus,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Holcus,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornus sanguinea,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Lasiocampa quercus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Lasiocampa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ajuga reptans,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Ajuga,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Viburnum tinus,0,121076349,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Epilobium tetragonum,0,5836260,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maniola jurtina,0,211385883,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Maniola,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0
Dryopteris borreri,0,84789468,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Dryopteris,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Prunella vulgaris,0,78457152,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Prunella,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dryocopus martius,0,264542554,Least Concern,Decreasing,Animalia,Chordata,Aves,Piciformes,Picidae,Dryocopus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Petroselinum crispum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Petroselinum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dorcus parallelipipedus,0,5120866,Least Concern,Stable,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,Dorcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Crataegus laevigata,0,68082745,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Poterium sanguisorba,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Poterium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arrhenatherum elatius,0,7240670,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Arrhenatherum,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Kickxia elatine,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Kickxia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leptophyes punctatissima,0,74526293,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Leptophyes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Veronica arvensis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Chelidurella acanthopygia,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Dermaptera,Forficulidae,Chelidurella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Convolvulus arvensis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Convolvulus,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oxybasis rubra,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Oxybasis,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galium odoratum,0,2765930,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
Discus rotundatus,0,1318796,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Stylommatophora,Discidae,Discus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hypochaeris radicata,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silene flos-cuculi,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sambucus ebulus,0,2758237,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanessa atalanta,0,211395048,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0
Bryonia cretica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Bryonia,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sisymbrium officinale,0,2758495,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Sisymbrium,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Artemisia dracunculus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Leycesteria formosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Leycesteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Euphorbia helioscopia,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Aglais io,0,211393858,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0
Phoenicurus phoenicurus,0,264539269,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Phoenicurus,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Stachys byzantina,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Stachys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Phasia hemiptera,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Phasia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Anemone nemorosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Sedum acre,0,2758471,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lemna trisulca,0,84289752,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Lemna,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cruciata laevipes,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Cruciata,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Aethusa cynapium,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Aethusa,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Lolium arundinaceum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lolium,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reynoutria japonica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cirsium vulgare,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aphantopus hyperantus,0,211412108,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aphantopus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Prunus avium,0,50673544,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Cardamine flexuosa,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lozotaeniodes formosana,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Lozotaeniodes,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juncus bulbosus,0,42392941,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mirabilis jalapa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Mirabilis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Beris vallata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Stratiomyidae,Beris,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Agriphila tristellus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Agriphila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ambrosia artemisiifolia,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ambrosia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Myriophyllum aquaticum,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Haloragaceae,Myriophyllum,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galium album,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Rumex acetosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Chloris chloris,0,166412593,Least Concern,Decreasing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,15,11,1,0,0,0,1,0,0,3,0,0
Holcus mollis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Holcus,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Luzula pilosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Luzula,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
